ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,01/05/2020,1,1,0,0,0,0
MD,01/05/2020,209,208,0,1,0,0
ML,01/05/2020,0,0,0,0,0,0
NC,01/05/2020,24,22,2,0,0,0
PV,01/05/2020,39,33,0,5,0,1
RI,01/05/2020,1,1,0,0,0,0
VC,01/05/2020,28,24,3,1,0,0
AN,02/05/2020,17,15,2,0,0,0
AR,02/05/2020,22,16,0,0,1,5
AS,02/05/2020,3,3,0,0,0,0
CB,02/05/2020,0,0,0,0,0,0
CE,02/05/2020,2,2,0,0,0,0
CL,02/05/2020,65,61,4,0,0,0
CM,02/05/2020,43,23,20,0,0,0
CN,02/05/2020,5,5,0,0,0,0
CT,02/05/2020,181,177,0,0,0,4
EX,02/05/2020,14,14,0,0,0,0
GA,02/05/2020,23,22,0,0,1,0
IB,02/05/2020,2,1,1,0,0,0
MC,02/05/2020,2,1,1,0,0,0
MD,02/05/2020,186,184,0,2,0,0
ML,02/05/2020,0,0,0,0,0,0
NC,02/05/2020,16,16,0,0,0,0
PV,02/05/2020,48,41,0,6,0,1
RI,02/05/2020,1,1,0,0,0,0
VC,02/05/2020,36,31,5,0,0,0
AN,03/05/2020,13,11,2,0,0,0
AR,03/05/2020,19,16,0,0,2,1
AS,03/05/2020,3,3,0,0,0,0
CB,03/05/2020,3,3,0,0,0,0
CE,03/05/2020,0,0,0,0,0,0
CL,03/05/2020,64,58,6,0,0,0
CM,03/05/2020,34,23,11,0,0,0
CN,03/05/2020,0,0,0,0,0,0
CT,03/05/2020,160,156,0,0,0,4
EX,03/05/2020,6,6,0,0,0,0
GA,03/05/2020,7,7,0,0,0,0
IB,03/05/2020,4,3,1,0,0,0
MC,03/05/2020,1,1,0,0,0,0
MD,03/05/2020,81,79,1,1,0,0
ML,03/05/2020,0,0,0,0,0,0
NC,03/05/2020,10,10,0,0,0,0
PV,03/05/2020,34,28,0,5,0,1
RI,03/05/2020,2,2,0,0,0,0
VC,03/05/2020,19,15,3,0,0,1
AN,04/05/2020,24,18,6,0,0,0
AR,04/05/2020,44,36,0,0,0,8
AS,04/05/2020,4,4,0,0,0,0
CB,04/05/2020,2,2,0,0,0,0
CE,04/05/2020,0,0,0,0,0,0
CL,04/05/2020,30,27,3,0,0,0
CM,04/05/2020,65,48,16,0,1,0
CN,04/05/2020,3,3,0,0,0,0
CT,04/05/2020,158,146,0,0,3,9
EX,04/05/2020,13,12,1,0,0,0
GA,04/05/2020,15,14,1,0,0,0
IB,04/05/2020,1,1,0,0,0,0
MC,04/05/2020,4,2,2,0,0,0
MD,04/05/2020,120,118,0,2,0,0
ML,04/05/2020,0,0,0,0,0,0
NC,04/05/2020,14,13,1,0,0,0
PV,04/05/2020,23,14,0,9,0,0
RI,04/05/2020,3,2,0,0,0,1
VC,04/05/2020,10,6,3,0,0,1
AN,05/05/2020,13,12,1,0,0,0
AR,05/05/2020,9,7,0,0,0,2
AS,05/05/2020,4,4,0,0,0,0
CB,05/05/2020,0,0,0,0,0,0
CE,05/05/2020,0,0,0,0,0,0
CL,05/05/2020,14,14,0,0,0,0
CM,05/05/2020,70,40,29,0,0,1
CN,05/05/2020,2,2,0,0,0,0
CT,05/05/2020,85,81,0,0,0,4
EX,05/05/2020,3,1,1,1,0,0
GA,05/05/2020,9,7,2,0,0,0
IB,05/05/2020,4,4,0,0,0,0
MC,05/05/2020,1,1,0,0,0,0
MD,05/05/2020,73,67,0,6,0,0
ML,05/05/2020,0,0,0,0,0,0
NC,05/05/2020,5,5,0,0,0,0
PV,05/05/2020,28,19,0,9,0,0
RI,05/05/2020,0,0,0,0,0,0
VC,05/05/2020,12,12,0,0,0,0
AN,06/05/2020,4,3,1,0,0,0
AR,06/05/2020,12,6,0,0,1,5
AS,06/05/2020,4,4,0,0,0,0
CB,06/05/2020,1,1,0,0,0,0
CE,06/05/2020,1,1,0,0,0,0
CL,06/05/2020,15,12,3,0,0,0
CM,06/05/2020,78,60,18,0,0,0
CN,06/05/2020,0,0,0,0,0,0
CT,06/05/2020,69,65,0,0,0,4
EX,06/05/2020,7,5,2,0,0,0
GA,06/05/2020,16,15,0,0,1,0
IB,06/05/2020,4,4,0,0,0,0
MC,06/05/2020,3,3,0,0,0,0
MD,06/05/2020,59,57,0,2,0,0
ML,06/05/2020,0,0,0,0,0,0
NC,06/05/2020,7,7,0,0,0,0
PV,06/05/2020,24,16,0,8,0,0
RI,06/05/2020,0,0,0,0,0,0
VC,06/05/2020,13,12,0,0,0,1
AN,07/05/2020,5,3,1,0,1,0
AR,07/05/2020,37,34,0,1,0,2
AS,07/05/2020,3,3,0,0,0,0
CB,07/05/2020,0,0,0,0,0,0
CE,07/05/2020,1,1,0,0,0,0
CL,07/05/2020,18,18,0,0,0,0
CM,07/05/2020,45,29,15,0,0,1
CN,07/05/2020,0,0,0,0,0,0
CT,07/05/2020,89,85,0,0,0,4
EX,07/05/2020,5,2,3,0,0,0
GA,07/05/2020,10,10,0,0,0,0
IB,07/05/2020,2,2,0,0,0,0
MC,07/05/2020,1,1,0,0,0,0
MD,07/05/2020,89,87,0,2,0,0
ML,07/05/2020,0,0,0,0,0,0
NC,07/05/2020,2,2,0,0,0,0
PV,07/05/2020,18,12,0,6,0,0
RI,07/05/2020,2,2,0,0,0,0
VC,07/05/2020,6,4,2,0,0,0
AN,08/05/2020,7,7,0,0,0,0
AR,08/05/2020,18,15,0,0,0,3
AS,08/05/2020,3,3,0,0,0,0
CB,08/05/2020,2,2,0,0,0,0
CE,08/05/2020,0,0,0,0,0,0
CL,08/05/2020,20,19,1,0,0,0
CM,08/05/2020,30,15,15,0,0,0
CN,08/05/2020,1,1,0,0,0,0
CT,08/05/2020,93,86,0,0,2,5
EX,08/05/2020,5,2,2,1,0,0
GA,08/05/2020,11,7,3,0,1,0
IB,08/05/2020,4,4,0,0,0,0
MC,08/05/2020,1,1,0,0,0,0
MD,08/05/2020,81,76,0,5,0,0
ML,08/05/2020,0,0,0,0,0,0
NC,08/05/2020,7,7,0,0,0,0
PV,08/05/2020,33,18,0,14,0,1
RI,08/05/2020,1,1,0,0,0,0
VC,08/05/2020,8,5,3,0,0,0
AN,09/05/2020,2,2,0,0,0,0
AR,09/05/2020,6,4,0,0,0,2
AS,09/05/2020,3,3,0,0,0,0
CB,09/05/2020,3,3,0,0,0,0
CE,09/05/2020,0,0,0,0,0,0
CL,09/05/2020,12,8,2,0,2,0
CM,09/05/2020,28,12,16,0,0,0
CN,09/05/2020,3,3,0,0,0,0
CT,09/05/2020,72,70,0,0,0,2
EX,09/05/2020,6,2,4,0,0,0
GA,09/05/2020,13,12,1,0,0,0
IB,09/05/2020,0,0,0,0,0,0
MC,09/05/2020,1,1,0,0,0,0
MD,09/05/2020,74,72,0,2,0,0
ML,09/05/2020,0,0,0,0,0,0
NC,09/05/2020,3,3,0,0,0,0
PV,09/05/2020,22,12,0,10,0,0
RI,09/05/2020,0,0,0,0,0,0
VC,09/05/2020,7,7,0,0,0,0
AN,10/05/2020,5,5,0,0,0,0
AR,10/05/2020,9,9,0,0,0,0
AS,10/05/2020,1,1,0,0,0,0
CB,10/05/2020,2,1,1,0,0,0
CE,10/05/2020,0,0,0,0,0,0
CL,10/05/2020,10,10,0,0,0,0
CM,10/05/2020,26,23,3,0,0,0
CN,10/05/2020,0,0,0,0,0,0
CT,10/05/2020,110,108,0,0,2,0
EX,10/05/2020,4,3,1,0,0,0
GA,10/05/2020,10,8,2,0,0,0
IB,10/05/2020,7,6,1,0,0,0
MC,10/05/2020,2,1,0,1,0,0
MD,10/05/2020,84,77,0,7,0,0
ML,10/05/2020,0,0,0,0,0,0
NC,10/05/2020,5,4,1,0,0,0
PV,10/05/2020,14,6,0,7,0,1
RI,10/05/2020,1,1,0,0,0,0
VC,10/05/2020,8,8,0,0,0,0
AN,11/05/2020,18,18,0,0,0,0
AR,11/05/2020,6,5,0,0,1,0
AS,11/05/2020,4,4,0,0,0,0
CB,11/05/2020,10,9,1,0,0,0
CE,11/05/2020,1,1,0,0,0,0
CL,11/05/2020,28,28,0,0,0,0
CM,11/05/2020,46,32,10,0,4,0
CN,11/05/2020,3,3,0,0,0,0
CT,11/05/2020,181,144,0,0,37,0
EX,11/05/2020,5,5,0,0,0,0
GA,11/05/2020,12,12,0,0,0,0
IB,11/05/2020,8,8,0,0,0,0
MC,11/05/2020,2,2,0,0,0,0
MD,11/05/2020,208,197,0,10,1,0
ML,11/05/2020,0,0,0,0,0,0
NC,11/05/2020,12,12,0,0,0,0
PV,11/05/2020,25,23,0,2,0,0
RI,11/05/2020,4,4,0,0,0,0
VC,11/05/2020,21,21,0,0,0,0
AN,12/05/2020,21,21,0,0,0,0
AR,12/05/2020,17,17,0,0,0,0
AS,12/05/2020,0,0,0,0,0,0
CB,12/05/2020,8,7,1,0,0,0
CE,12/05/2020,2,2,0,0,0,0
CL,12/05/2020,32,29,0,0,3,0
CM,12/05/2020,40,32,7,0,1,0
CN,12/05/2020,4,4,0,0,0,0
CT,12/05/2020,181,149,0,0,31,1
EX,12/05/2020,11,7,2,0,2,0
GA,12/05/2020,16,15,0,0,1,0
IB,12/05/2020,7,7,0,0,0,0
MC,12/05/2020,2,2,0,0,0,0
MD,12/05/2020,154,145,0,9,0,0
ML,12/05/2020,0,0,0,0,0,0
NC,12/05/2020,2,2,0,0,0,0
PV,12/05/2020,33,18,0,15,0,0
RI,12/05/2020,3,3,0,0,0,0
VC,12/05/2020,19,19,0,0,0,0
AN,13/05/2020,15,14,0,1,0,0
AR,13/05/2020,20,20,0,0,0,0
AS,13/05/2020,2,2,0,0,0,0
CB,13/05/2020,2,2,0,0,0,0
CE,13/05/2020,0,0,0,0,0,0
CL,13/05/2020,55,54,0,0,1,0
CM,13/05/2020,42,40,1,0,1,0
CN,13/05/2020,5,5,0,0,0,0
CT,13/05/2020,267,224,0,0,43,0
EX,13/05/2020,7,6,0,0,1,0
GA,13/05/2020,10,10,0,0,0,0
IB,13/05/2020,10,10,0,0,0,0
MC,13/05/2020,5,5,0,0,0,0
MD,13/05/2020,157,148,0,9,0,0
ML,13/05/2020,0,0,0,0,0,0
NC,13/05/2020,9,9,0,0,0,0
PV,13/05/2020,27,22,0,5,0,0
RI,13/05/2020,5,5,0,0,0,0
VC,13/05/2020,12,12,0,0,0,0
AN,14/05/2020,13,12,0,1,0,0
AR,14/05/2020,23,23,0,0,0,0
AS,14/05/2020,2,2,0,0,0,0
CB,14/05/2020,2,2,0,0,0,0
CE,14/05/2020,0,0,0,0,0,0
CL,14/05/2020,40,39,0,0,1,0
CM,14/05/2020,32,29,1,0,2,0
CN,14/05/2020,2,2,0,0,0,0
CT,14/05/2020,209,151,0,0,58,0
EX,14/05/2020,2,1,1,0,0,0
GA,14/05/2020,5,4,1,0,0,0
IB,14/05/2020,7,7,0,0,0,0
MC,14/05/2020,2,2,0,0,0,0
MD,14/05/2020,176,169,0,7,0,0
ML,14/05/2020,0,0,0,0,0,0
NC,14/05/2020,19,19,0,0,0,0
PV,14/05/2020,19,12,0,7,0,0
RI,14/05/2020,5,5,0,0,0,0
VC,14/05/2020,19,19,0,0,0,0
AN,15/05/2020,15,14,0,1,0,0
AR,15/05/2020,17,17,0,0,0,0
AS,15/05/2020,4,4,0,0,0,0
CB,15/05/2020,2,2,0,0,0,0
CE,15/05/2020,0,0,0,0,0,0
CL,15/05/2020,35,33,0,0,2,0
CM,15/05/2020,37,35,0,0,2,0
CN,15/05/2020,3,3,0,0,0,0
CT,15/05/2020,297,245,0,0,52,0
EX,15/05/2020,2,2,0,0,0,0
GA,15/05/2020,6,5,0,0,1,0
IB,15/05/2020,16,15,1,0,0,0
MC,15/05/2020,1,1,0,0,0,0
MD,15/05/2020,144,140,0,4,0,0
ML,15/05/2020,0,0,0,0,0,0
NC,15/05/2020,11,11,0,0,0,0
PV,15/05/2020,22,12,0,10,0,0
RI,15/05/2020,3,3,0,0,0,0
VC,15/05/2020,13,13,0,0,0,0
AN,16/05/2020,4,3,0,0,1,0
AR,16/05/2020,10,8,0,2,0,0
AS,16/05/2020,1,1,0,0,0,0
CB,16/05/2020,4,4,0,0,0,0
CE,16/05/2020,1,1,0,0,0,0
CL,16/05/2020,29,28,0,0,1,0
CM,16/05/2020,30,28,1,0,1,0
CN,16/05/2020,6,6,0,0,0,0
CT,16/05/2020,167,167,0,0,0,0
EX,16/05/2020,2,1,1,0,0,0
GA,16/05/2020,6,6,0,0,0,0
IB,16/05/2020,0,0,0,0,0,0
MC,16/05/2020,1,1,0,0,0,0
MD,16/05/2020,64,60,0,4,0,0
ML,16/05/2020,0,0,0,0,0,0
NC,16/05/2020,4,4,0,0,0,0
PV,16/05/2020,17,7,0,10,0,0
RI,16/05/2020,2,2,0,0,0,0
VC,16/05/2020,8,8,0,0,0,0
AN,17/05/2020,5,5,0,0,0,0
AR,17/05/2020,8,8,0,0,0,0
AS,17/05/2020,4,4,0,0,0,0
CB,17/05/2020,0,0,0,0,0,0
CE,17/05/2020,0,0,0,0,0,0
CL,17/05/2020,6,6,0,0,0,0
CM,17/05/2020,13,11,0,1,1,0
CN,17/05/2020,1,1,0,0,0,0
CT,17/05/2020,126,126,0,0,0,0
EX,17/05/2020,2,2,0,0,0,0
GA,17/05/2020,1,1,0,0,0,0
IB,17/05/2020,5,5,0,0,0,0
MC,17/05/2020,1,1,0,0,0,0
MD,17/05/2020,96,89,0,7,0,0
ML,17/05/2020,0,0,0,0,0,0
NC,17/05/2020,20,20,0,0,0,0
PV,17/05/2020,25,6,0,19,0,0
RI,17/05/2020,0,0,0,0,0,0
VC,17/05/2020,7,7,0,0,0,0
AN,18/05/2020,11,11,0,0,0,0
AR,18/05/2020,19,19,0,0,0,0
AS,18/05/2020,0,0,0,0,0,0
CB,18/05/2020,3,3,0,0,0,0
CE,18/05/2020,2,2,0,0,0,0
CL,18/05/2020,32,32,0,0,0,0
CM,18/05/2020,38,35,0,1,2,0
CN,18/05/2020,4,4,0,0,0,0
CT,18/05/2020,266,218,0,0,46,2
EX,18/05/2020,3,3,0,0,0,0
GA,18/05/2020,7,7,0,0,0,0
IB,18/05/2020,5,5,0,0,0,0
MC,18/05/2020,2,2,0,0,0,0
MD,18/05/2020,160,144,0,16,0,0
ML,18/05/2020,1,1,0,0,0,0
NC,18/05/2020,6,6,0,0,0,0
PV,18/05/2020,21,13,0,8,0,0
RI,18/05/2020,5,5,0,0,0,0
VC,18/05/2020,10,10,0,0,0,0
AN,19/05/2020,12,12,0,0,0,0
AR,19/05/2020,23,23,0,0,0,0
AS,19/05/2020,0,0,0,0,0,0
CB,19/05/2020,2,2,0,0,0,0
CE,19/05/2020,3,3,0,0,0,0
CL,19/05/2020,33,33,0,0,0,0
CM,19/05/2020,41,35,0,0,5,1
CN,19/05/2020,7,7,0,0,0,0
CT,19/05/2020,282,221,0,0,61,0
EX,19/05/2020,2,2,0,0,0,0
GA,19/05/2020,7,7,0,0,0,0
IB,19/05/2020,12,12,0,0,0,0
MC,19/05/2020,3,2,0,1,0,0
MD,19/05/2020,156,149,0,7,0,0
ML,19/05/2020,0,0,0,0,0,0
NC,19/05/2020,9,9,0,0,0,0
PV,19/05/2020,25,11,0,14,0,0
RI,19/05/2020,5,5,0,0,0,0
VC,19/05/2020,12,12,0,0,0,0
AN,20/05/2020,13,13,0,0,0,0
AR,20/05/2020,15,13,0,1,1,0
AS,20/05/2020,1,1,0,0,0,0
CB,20/05/2020,0,0,0,0,0,0
CE,20/05/2020,1,1,0,0,0,0
CL,20/05/2020,27,26,0,0,1,0
CM,20/05/2020,32,32,0,0,0,0
CN,20/05/2020,4,4,0,0,0,0
CT,20/05/2020,261,195,0,0,66,0
EX,20/05/2020,3,3,0,0,0,0
GA,20/05/2020,6,6,0,0,0,0
IB,20/05/2020,6,6,0,0,0,0
MC,20/05/2020,0,0,0,0,0,0
MD,20/05/2020,122,114,0,8,0,0
ML,20/05/2020,0,0,0,0,0,0
NC,20/05/2020,5,5,0,0,0,0
PV,20/05/2020,14,9,0,5,0,0
RI,20/05/2020,4,4,0,0,0,0
VC,20/05/2020,14,14,0,0,0,0
AN,21/05/2020,9,9,0,0,0,0
AR,21/05/2020,11,11,0,0,0,0
AS,21/05/2020,1,1,0,0,0,0
CB,21/05/2020,3,3,0,0,0,0
CE,21/05/2020,1,1,0,0,0,0
CL,21/05/2020,38,37,0,0,1,0
CM,21/05/2020,23,23,0,0,0,0
CN,21/05/2020,5,5,0,0,0,0
CT,21/05/2020,298,220,0,0,78,0
EX,21/05/2020,2,2,0,0,0,0
GA,21/05/2020,11,11,0,0,0,0
IB,21/05/2020,5,5,0,0,0,0
MC,21/05/2020,1,1,0,0,0,0
MD,21/05/2020,129,125,0,4,0,0
ML,21/05/2020,0,0,0,0,0,0
NC,21/05/2020,3,3,0,0,0,0
PV,21/05/2020,10,8,0,2,0,0
RI,21/05/2020,4,3,0,0,0,1
VC,21/05/2020,8,8,0,0,0,0
AN,22/05/2020,5,5,0,0,0,0
AR,22/05/2020,13,13,0,0,0,0
AS,22/05/2020,1,1,0,0,0,0
CB,22/05/2020,1,1,0,0,0,0
CE,22/05/2020,0,0,0,0,0,0
CL,22/05/2020,41,40,0,0,1,0
CM,22/05/2020,46,41,0,0,4,1
CN,22/05/2020,3,3,0,0,0,0
CT,22/05/2020,377,290,0,0,86,1
EX,22/05/2020,4,3,0,0,1,0
GA,22/05/2020,5,5,0,0,0,0
IB,22/05/2020,3,3,0,0,0,0
MC,22/05/2020,2,2,0,0,0,0
MD,22/05/2020,101,93,0,8,0,0
ML,22/05/2020,0,0,0,0,0,0
NC,22/05/2020,6,6,0,0,0,0
PV,22/05/2020,11,6,0,5,0,0
RI,22/05/2020,2,2,0,0,0,0
VC,22/05/2020,16,16,0,0,0,0
AN,23/05/2020,7,7,0,0,0,0
AR,23/05/2020,11,11,0,0,0,0
AS,23/05/2020,1,1,0,0,0,0
CB,23/05/2020,2,2,0,0,0,0
CE,23/05/2020,5,5,0,0,0,0
CL,23/05/2020,18,17,0,0,1,0
CM,23/05/2020,35,30,0,0,5,0
CN,23/05/2020,1,1,0,0,0,0
CT,23/05/2020,167,164,0,0,3,0
EX,23/05/2020,0,0,0,0,0,0
GA,23/05/2020,7,7,0,0,0,0
IB,23/05/2020,2,2,0,0,0,0
MC,23/05/2020,2,2,0,0,0,0
MD,23/05/2020,63,59,0,4,0,0
ML,23/05/2020,0,0,0,0,0,0
NC,23/05/2020,12,12,0,0,0,0
PV,23/05/2020,19,5,0,14,0,0
RI,23/05/2020,2,2,0,0,0,0
VC,23/05/2020,8,8,0,0,0,0
AN,24/05/2020,3,3,0,0,0,0
AR,24/05/2020,6,6,0,0,0,0
AS,24/05/2020,2,2,0,0,0,0
CB,24/05/2020,2,2,0,0,0,0
CE,24/05/2020,2,2,0,0,0,0
CL,24/05/2020,13,13,0,0,0,0
CM,24/05/2020,23,20,0,1,2,0
CN,24/05/2020,2,2,0,0,0,0
CT,24/05/2020,177,177,0,0,0,0
EX,24/05/2020,2,1,1,0,0,0
GA,24/05/2020,7,7,0,0,0,0
IB,24/05/2020,2,2,0,0,0,0
MC,24/05/2020,0,0,0,0,0,0
MD,24/05/2020,62,53,0,9,0,0
ML,24/05/2020,0,0,0,0,0,0
NC,24/05/2020,2,2,0,0,0,0
PV,24/05/2020,21,2,0,19,0,0
RI,24/05/2020,0,0,0,0,0,0
VC,24/05/2020,9,9,0,0,0,0
AN,25/05/2020,8,8,0,0,0,0
AR,25/05/2020,12,12,0,0,0,0
AS,25/05/2020,1,1,0,0,0,0
CB,25/05/2020,1,1,0,0,0,0
CE,25/05/2020,5,5,0,0,0,0
CL,25/05/2020,36,35,0,0,1,0
CM,25/05/2020,38,37,0,0,1,0
CN,25/05/2020,4,4,0,0,0,0
CT,25/05/2020,292,220,0,0,72,0
EX,25/05/2020,5,5,0,0,0,0
GA,25/05/2020,4,4,0,0,0,0
IB,25/05/2020,3,3,0,0,0,0
MC,25/05/2020,2,1,1,0,0,0
MD,25/05/2020,166,157,0,9,0,0
ML,25/05/2020,0,0,0,0,0,0
NC,25/05/2020,5,5,0,0,0,0
PV,25/05/2020,13,6,0,7,0,0
RI,25/05/2020,4,3,0,0,0,1
VC,25/05/2020,5,5,0,0,0,0
AN,26/05/2020,8,8,0,0,0,0
AR,26/05/2020,11,11,0,0,0,0
AS,26/05/2020,2,2,0,0,0,0
CB,26/05/2020,4,4,0,0,0,0
CE,26/05/2020,1,1,0,0,0,0
CL,26/05/2020,47,47,0,0,0,0
CM,26/05/2020,44,41,0,2,1,0
CN,26/05/2020,3,3,0,0,0,0
CT,26/05/2020,261,185,0,0,75,1
EX,26/05/2020,2,2,0,0,0,0
GA,26/05/2020,3,3,0,0,0,0
IB,26/05/2020,4,4,0,0,0,0
MC,26/05/2020,0,0,0,0,0,0
MD,26/05/2020,171,166,0,5,0,0
ML,26/05/2020,0,0,0,0,0,0
NC,26/05/2020,4,4,0,0,0,0
PV,26/05/2020,22,10,0,12,0,0
RI,26/05/2020,0,0,0,0,0,0
VC,26/05/2020,13,13,0,0,0,0
AN,27/05/2020,11,11,0,0,0,0
AR,27/05/2020,14,14,0,0,0,0
AS,27/05/2020,0,0,0,0,0,0
CB,27/05/2020,2,2,0,0,0,0
CE,27/05/2020,2,2,0,0,0,0
CL,27/05/2020,26,26,0,0,0,0
CM,27/05/2020,43,41,0,1,1,0
CN,27/05/2020,2,2,0,0,0,0
CT,27/05/2020,205,151,0,0,54,0
EX,27/05/2020,3,2,1,0,0,0
GA,27/05/2020,0,0,0,0,0,0
IB,27/05/2020,3,3,0,0,0,0
MC,27/05/2020,4,4,0,0,0,0
MD,27/05/2020,109,99,0,10,0,0
ML,27/05/2020,0,0,0,0,0,0
NC,27/05/2020,11,11,0,0,0,0
PV,27/05/2020,9,2,0,7,0,0
RI,27/05/2020,1,1,0,0,0,0
VC,27/05/2020,15,15,0,0,0,0
AN,28/05/2020,7,7,0,0,0,0
AR,28/05/2020,5,5,0,0,0,0
AS,28/05/2020,0,0,0,0,0,0
CB,28/05/2020,1,1,0,0,0,0
CE,28/05/2020,5,5,0,0,0,0
CL,28/05/2020,45,45,0,0,0,0
CM,28/05/2020,44,41,0,1,2,0
CN,28/05/2020,7,7,0,0,0,0
CT,28/05/2020,269,187,0,0,82,0
EX,28/05/2020,0,0,0,0,0,0
GA,28/05/2020,2,2,0,0,0,0
IB,28/05/2020,14,13,1,0,0,0
MC,28/05/2020,2,2,0,0,0,0
MD,28/05/2020,131,131,0,0,0,0
ML,28/05/2020,0,0,0,0,0,0
NC,28/05/2020,9,9,0,0,0,0
PV,28/05/2020,8,4,0,4,0,0
RI,28/05/2020,1,1,0,0,0,0
VC,28/05/2020,9,9,0,0,0,0
AN,29/05/2020,13,13,0,0,0,0
AR,29/05/2020,11,10,0,0,1,0
AS,29/05/2020,13,13,0,0,0,0
CB,29/05/2020,3,3,0,0,0,0
CE,29/05/2020,2,2,0,0,0,0
CL,29/05/2020,47,45,0,0,2,0
CM,29/05/2020,31,31,0,0,0,0
CN,29/05/2020,7,7,0,0,0,0
CT,29/05/2020,231,177,0,0,54,0
EX,29/05/2020,3,3,0,0,0,0
GA,29/05/2020,3,3,0,0,0,0
IB,29/05/2020,5,4,1,0,0,0
MC,29/05/2020,1,1,0,0,0,0
MD,29/05/2020,127,122,0,5,0,0
ML,29/05/2020,0,0,0,0,0,0
NC,29/05/2020,5,5,0,0,0,0
PV,29/05/2020,11,3,0,8,0,0
RI,29/05/2020,2,2,0,0,0,0
VC,29/05/2020,9,9,0,0,0,0
AN,30/05/2020,13,13,0,0,0,0
AR,30/05/2020,5,5,0,0,0,0
AS,30/05/2020,4,4,0,0,0,0
CB,30/05/2020,2,2,0,0,0,0
CE,30/05/2020,3,3,0,0,0,0
CL,30/05/2020,36,36,0,0,0,0
CM,30/05/2020,28,25,0,0,3,0
CN,30/05/2020,3,3,0,0,0,0
CT,30/05/2020,125,121,0,0,4,0
EX,30/05/2020,2,2,0,0,0,0
GA,30/05/2020,1,1,0,0,0,0
IB,30/05/2020,2,2,0,0,0,0
MC,30/05/2020,1,1,0,0,0,0
MD,30/05/2020,67,59,0,8,0,0
ML,30/05/2020,0,0,0,0,0,0
NC,30/05/2020,7,7,0,0,0,0
PV,30/05/2020,17,3,0,14,0,0
RI,30/05/2020,1,1,0,0,0,0
VC,30/05/2020,5,5,0,0,0,0
AN,31/05/2020,9,9,0,0,0,0
AR,31/05/2020,7,7,0,0,0,0
AS,31/05/2020,3,3,0,0,0,0
CB,31/05/2020,1,1,0,0,0,0
CE,31/05/2020,1,1,0,0,0,0
CL,31/05/2020,18,18,0,0,0,0
CM,31/05/2020,13,10,0,1,2,0
CN,31/05/2020,1,1,0,0,0,0
CT,31/05/2020,74,74,0,0,0,0
EX,31/05/2020,1,1,0,0,0,0
GA,31/05/2020,1,1,0,0,0,0
IB,31/05/2020,2,2,0,0,0,0
MC,31/05/2020,0,0,0,0,0,0
MD,31/05/2020,89,78,0,11,0,0
ML,31/05/2020,0,0,0,0,0,0
NC,31/05/2020,3,3,0,0,0,0
PV,31/05/2020,13,0,0,13,0,0
RI,31/05/2020,0,0,0,0,0,0
VC,31/05/2020,7,7,0,0,0,0
AN,01/06/2020,18,18,0,0,0,0
AR,01/06/2020,7,7,0,0,0,0
AS,01/06/2020,0,0,0,0,0,0
CB,01/06/2020,4,4,0,0,0,0
CE,01/06/2020,4,4,0,0,0,0
CL,01/06/2020,28,28,0,0,0,0
CM,01/06/2020,27,27,0,0,0,0
CN,01/06/2020,4,4,0,0,0,0
CT,01/06/2020,111,103,0,0,8,0
EX,01/06/2020,3,3,0,0,0,0
GA,01/06/2020,2,2,0,0,0,0
IB,01/06/2020,4,3,1,0,0,0
MC,01/06/2020,4,4,0,0,0,0
MD,01/06/2020,177,160,0,17,0,0
ML,01/06/2020,1,1,0,0,0,0
NC,01/06/2020,1,1,0,0,0,0
PV,01/06/2020,22,7,0,15,0,0
RI,01/06/2020,3,3,0,0,0,0
VC,01/06/2020,15,15,0,0,0,0
AN,02/06/2020,5,5,0,0,0,0
AR,02/06/2020,17,17,0,0,0,0
AS,02/06/2020,0,0,0,0,0,0
CB,02/06/2020,2,2,0,0,0,0
CE,02/06/2020,2,2,0,0,0,0
CL,02/06/2020,19,19,0,0,0,0
CM,02/06/2020,27,22,0,0,5,0
CN,02/06/2020,4,4,0,0,0,0
CT,02/06/2020,148,125,0,0,23,0
EX,02/06/2020,5,4,0,0,1,0
GA,02/06/2020,1,1,0,0,0,0
IB,02/06/2020,7,7,0,0,0,0
MC,02/06/2020,2,2,0,0,0,0
MD,02/06/2020,130,123,0,7,0,0
ML,02/06/2020,0,0,0,0,0,0
NC,02/06/2020,3,3,0,0,0,0
PV,02/06/2020,23,10,0,13,0,0
RI,02/06/2020,1,1,0,0,0,0
VC,02/06/2020,19,19,0,0,0,0
AN,03/06/2020,15,15,0,0,0,0
AR,03/06/2020,6,6,0,0,0,0
AS,03/06/2020,1,1,0,0,0,0
CB,03/06/2020,0,0,0,0,0,0
CE,03/06/2020,4,4,0,0,0,0
CL,03/06/2020,28,28,0,0,0,0
CM,03/06/2020,41,38,0,2,1,0
CN,03/06/2020,4,4,0,0,0,0
CT,03/06/2020,162,133,0,0,29,0
EX,03/06/2020,0,0,0,0,0,0
GA,03/06/2020,0,0,0,0,0,0
IB,03/06/2020,3,3,0,0,0,0
MC,03/06/2020,2,2,0,0,0,0
MD,03/06/2020,159,150,0,9,0,0
ML,03/06/2020,0,0,0,0,0,0
NC,03/06/2020,6,6,0,0,0,0
PV,03/06/2020,13,7,0,6,0,0
